"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.541614303E2,-1.419999957E0,9.383999825E0,4.369999886E0
1.541663915E2,-4.639999866E-1,8.661000252E0,5.559000015E0
1.541713524E2,7.250000238E-1,7.908999920E0,6.407999992E0
1.541763137E2,1.873999953E0,7.743999958E0,7.083000183E0
1.541812748E2,2.831000090E0,7.729000092E0,7.352000237E0
1.541862358E2,3.418999910E0,8.069000244E0,7.559000015E0
1.541911970E2,2.983999968E0,8.395000458E0,6.981999874E0
1.541961580E2,2.165999889E0,8.817999840E0,4.818999767E0
1.542011192E2,1.618000031E0,9.295999527E0,1.967000008E0
1.542060804E2,1.463999987E0,9.788000107E0,-5.099999905E-1
1.542110414E2,1.131000042E0,1.038899994E1,-1.950999975E0
1.542160025E2,9.750000238E-1,1.082699966E1,-2.440999985E0
1.542209638E2,1.404000044E0,1.115699959E1,-2.335999966E0
1.542259247E2,1.248999953E0,1.134899998E1,-2.138999939E0
1.542308860E2,1.476999998E0,1.111900043E1,-2.417999983E0
1.542358470E2,1.746999979E0,1.060200024E1,-2.657000065E0
1.542408081E2,1.789000034E0,9.689000130E0,-2.701999903E0
1.542457691E2,1.519999981E0,8.803000450E0,-2.375999928E0
1.542507303E2,1.539999962E0,8.064999580E0,-2.265000105E0
1.542556915E2,2.065000057E0,7.489999771E0,-2.138000011E0
1.542606525E2,2.482000113E0,6.969999790E0,-1.830999970E0
1.542656137E2,2.561000109E0,6.270999908E0,-1.412999988E0
1.542705746E2,2.532000065E0,5.695000172E0,-8.820000291E-1
1.542755359E2,2.082999945E0,4.886000156E0,-3.199999928E-1
1.542804968E2,1.457999945E0,4.241000175E0,1.400000043E-2
1.542854580E2,1.011000037E0,3.322999954E0,1.080000028E-1
1.542904189E2,5.649999976E-1,2.500000000E0,1.239999980E-1
1.542953802E2,1.870000064E-1,1.677000046E0,2.099999972E-2
1.543003414E2,-9.399999678E-2,5.820000172E-1,4.500000179E-2
1.543053023E2,-3.619999886E-1,-4.709999859E-1,-1.169999987E-1
1.543102635E2,-5.070000291E-1,-1.498000026E0,3.059999943E-1
1.543152247E2,-6.380000114E-1,-2.306999922E0,8.000000119E-1
1.543201857E2,-9.990000129E-1,-3.292999983E0,1.509999990E0
1.543251468E2,-1.455000043E0,-4.224999905E0,2.424999952E0
1.543301078E2,-1.990000010E0,-5.061999798E0,2.996999979E0
1.543350690E2,-2.210999966E0,-5.789999962E0,3.089999914E0
1.543400302E2,-2.621999979E0,-6.695000172E0,3.302999973E0
1.543449912E2,-3.098000050E0,-7.532999992E0,3.420000076E0
1.543499523E2,-3.654000044E0,-8.303000450E0,3.331000090E0
1.543549136E2,-4.276000023E0,-9.100999832E0,3.200999975E0
1.543598745E2,-4.718999863E0,-9.694999695E0,2.976000071E0
1.543648355E2,-4.982999802E0,-1.009799957E1,2.585999966E0
1.543697966E2,-5.355999947E0,-1.039299965E1,2.059000015E0
1.543747579E2,-5.591000080E0,-1.049699974E1,1.585999966E0
1.543797189E2,-5.416999817E0,-1.032900047E1,1.177000046E0
1.543846800E2,-5.147999763E0,-9.996999741E0,6.299999952E-1
1.543896410E2,-4.987999916E0,-9.706999779E0,1.199999973E-1
1.543946022E2,-4.624000072E0,-9.307000160E0,-2.849999964E-1
1.543995632E2,-3.960000038E0,-9.003000259E0,-5.730000138E-1
1.544045244E2,-3.404999971E0,-9.067000389E0,-4.709999859E-1
1.544094855E2,-3.191999912E0,-8.885000229E0,-1.539999992E-1
1.544144465E2,-2.910000086E0,-9.003999710E0,9.999999776E-3
1.544194077E2,-2.507999897E0,-9.244000435E0,9.200000018E-2
1.544243687E2,-1.970999956E0,-9.552000046E0,3.770000041E-1
1.544293298E2,-1.435999990E0,-9.913999557E0,8.539999723E-1
1.544342911E2,-9.309999943E-1,-1.016600037E1,9.499999881E-1
1.544392520E2,-6.729999781E-1,-1.036299992E1,7.340000272E-1
1.544442132E2,-3.619999886E-1,-1.021800041E1,3.289999962E-1
1.544491742E2,-2.989999950E-1,-1.014099979E1,-7.299999893E-2
1.544541353E2,-6.869999766E-1,-9.833000183E0,-2.840000093E-1
1.544590966E2,-1.129999995E0,-9.413999557E0,-5.740000010E-1
1.544640575E2,-1.532999992E0,-8.763999939E0,-7.940000296E-1
1.544690185E2,-1.991000056E0,-7.771999836E0,-1.394000053E0
1.544739797E2,-2.503999949E0,-6.453999996E0,-1.840999961E0
1.544789409E2,-3.326999903E0,-4.605000019E0,-2.463000059E0
1.544839019E2,-4.989999771E0,-2.293999910E0,-2.365999937E0
1.544888631E2,-6.783999920E0,-2.569999993E-1,-1.230000019E0
1.544938243E2,-8.300000191E0,1.572999954E0,-7.730000019E-1
1.544987853E2,-9.539999962E0,2.937999964E0,-1.728000045E0
1.545037462E2,-1.055900002E1,4.139999866E0,-1.871000051E0
1.545087074E2,-1.135900021E1,5.545000076E0,-1.695000052E0
1.545136686E2,-1.111200047E1,6.623000145E0,-1.797000051E0
1.545186296E2,-9.144000053E0,7.894000053E0,-5.690000057E-1
1.545235907E2,-7.197000027E0,9.302000046E0,1.560999990E0
1.545285517E2,-5.270999908E0,1.046599960E1,4.298999786E0
1.545335130E2,-1.758999944E0,1.094999981E1,7.510000229E0
1.545384741E2,1.911000013E0,1.102799988E1,1.014799976E1
1.545434351E2,4.178999901E0,1.110499954E1,1.020100021E1
1.545483963E2,4.000000000E0,1.121000004E1,7.918000221E0
1.545533573E2,3.529999852E-1,1.025100040E1,5.096000195E0
1.545583185E2,-2.078000069E0,9.810000420E0,3.082999945E0
1.545632797E2,-4.019999981E0,9.833000183E0,2.134000063E0
1.545682407E2,-4.932000160E0,1.015699959E1,2.401000023E0
1.545732018E2,-4.815999985E0,1.050899982E1,3.336999893E0
1.545781628E2,-3.644999981E0,1.136600018E1,4.548999786E0
1.545831240E2,-2.591000080E0,1.249800014E1,6.037000179E0
1.545880850E2,-1.639000058E0,1.323499966E1,4.941999912E0
1.545930462E2,-4.339999855E-1,1.342899990E1,2.244999886E0
1.545980074E2,-3.599999845E-2,1.301099968E1,8.429999948E-1
1.546029684E2,-1.979999989E-1,1.210299969E1,-5.709999800E-1
1.546079293E2,-1.085000038E0,1.069200039E1,-3.799999952E-1
1.546128905E2,-1.620000005E0,8.994999886E0,7.350000143E-1
1.546178517E2,-1.940000057E0,7.679999828E0,1.199000001E0
1.546228129E2,-1.802000046E0,6.638999939E0,6.710000038E-1
1.546277739E2,-1.750000000E0,6.006999969E0,4.180000126E-1
1.546327349E2,-1.825000048E0,5.771999836E0,5.350000262E-1
1.546376961E2,-2.052999973E0,5.714000225E0,3.260000050E-1
1.546426572E2,-1.901999950E0,5.616000175E0,-7.199999690E-2
1.546476185E2,-1.616999984E0,5.164999962E0,3.039999902E-1
1.546525794E2,-1.837000012E0,4.879000187E0,9.940000176E-1
1.546575406E2,-2.042000055E0,4.210000038E0,1.888000011E0
1.546625015E2,-2.614000082E0,3.487999916E0,2.905999899E0
1.546674628E2,-2.081000090E0,2.697000027E0,3.625999928E0
1.546724238E2,-1.057999969E0,2.029000044E0,2.903000116E0
1.546773849E2,-8.500000238E-1,1.006999969E0,3.081000090E0
1.546823459E2,-7.070000172E-1,5.299999937E-2,4.171999931E0
1.546873071E2,-5.860000253E-1,-1.120000005E0,5.098999977E0
1.546922681E2,-8.560000062E-1,-2.552999973E0,5.183000088E0
1.546972293E2,-1.514999986E0,-4.097000122E0,5.324999809E0
1.547021905E2,-1.625000000E0,-5.901000023E0,2.105999947E0
1.547071515E2,-1.690000057E0,-7.092000008E0,8.799999952E-1
1.547121126E2,-1.126999974E0,-8.925000191E0,-1.144000053E0
1.547170736E2,-1.134999990E0,-1.017099953E1,-2.417000055E0
1.547220349E2,-6.639999747E-1,-1.126799965E1,-2.556999922E0
1.547269960E2,-2.199999988E-1,-1.209300041E1,-1.850999951E0
1.547319570E2,-3.400000185E-2,-1.238700008E1,-8.019999862E-1
1.547369182E2,-9.200000018E-2,-1.238099957E1,4.300000146E-2
1.547418792E2,-4.889999926E-1,-1.209000015E1,7.519999743E-1
1.547468403E2,-8.709999919E-1,-1.163500023E1,1.118000031E0
1.547518015E2,-1.266000032E0,-1.104500008E1,1.100999951E0
1.547567625E2,-1.575999975E0,-1.041499996E1,7.509999871E-1
1.547617237E2,-1.761000037E0,-9.758000374E0,1.379999965E-1
1.547666846E2,-1.888000011E0,-9.347999573E0,-2.630000114E-1
1.547716456E2,-2.026000023E0,-9.088999748E0,-2.489999980E-1
1.547766068E2,-1.955999970E0,-8.979999542E0,-3.379999995E-1
1.547815680E2,-1.789000034E0,-9.173000336E0,-3.910000026E-1
1.547865290E2,-1.455000043E0,-9.406999588E0,-3.999999911E-2
1.547914902E2,-1.080000043E0,-9.696000099E0,6.460000277E-1
1.547964511E2,-4.729999900E-1,-1.003899956E1,9.089999795E-1
1.548014124E2,6.400000304E-2,-1.015100002E1,1.335999966E0
1.548063735E2,1.118000031E0,-9.935000420E0,1.098000050E0
1.548113346E2,1.787999988E0,-9.310000420E0,8.629999757E-1
1.548162957E2,2.006000042E0,-8.520000458E0,8.659999967E-1
1.548212567E2,2.207999945E0,-7.348000050E0,7.770000100E-1
1.548262179E2,2.013000011E0,-5.767000198E0,7.450000048E-1
1.548311791E2,1.924999952E0,-3.707999945E0,1.746999979E0
1.548361400E2,1.508999944E0,-1.458999991E0,3.548000097E0
1.548411013E2,1.529999971E-1,8.169999719E-1,5.031000137E0
1.548460623E2,-9.139999747E-1,3.338000059E0,5.706999779E0
1.548510234E2,-1.654000044E0,5.626999855E0,5.820000172E0
1.548559847E2,-2.417999983E0,7.969999790E0,4.556000233E0
1.548609456E2,-3.190999985E0,9.779999733E0,1.832000017E0
1.548659068E2,-3.634000063E0,1.101799965E1,8.339999914E-1
1.548708678E2,-4.317999840E0,1.119200039E1,2.147000074E0
1.548758288E2,-4.303999901E0,1.045199966E1,3.931999922E0
1.548807900E2,-3.186000109E0,9.548999786E0,5.486999989E0
1.548857511E2,-2.312000036E0,8.932000160E0,6.960000038E0
1.548907121E2,-1.601999998E0,8.369999886E0,7.701000214E0
1.548956734E2,-1.720000058E-1,7.956999779E0,7.723000050E0
1.549006343E2,1.840999961E0,7.097000122E0,6.880000114E0
1.549055955E2,3.812000036E0,6.671999931E0,5.197000027E0
1.549105567E2,5.103000164E0,6.355999947E0,3.588999987E0
1.549155177E2,5.454999924E0,6.447999954E0,2.352999926E0
1.549204788E2,4.297999859E0,7.098000050E0,8.610000014E-1
1.549254398E2,2.926000118E0,7.719999790E0,-4.779999852E-1
1.549304010E2,2.180999994E0,8.572999954E0,-9.330000281E-1
1.549353622E2,1.355999947E0,9.289999962E0,-1.021999955E0
1.549403232E2,9.120000005E-1,9.939000130E0,-9.070000052E-1
1.549452844E2,9.580000043E-1,1.042399979E1,-1.054000020E0
1.549502454E2,9.779999852E-1,1.032400036E1,-1.608999968E0
1.549552065E2,1.351999998E0,9.977999687E0,-2.723000050E0
1.549601678E2,2.026000023E0,9.496000290E0,-3.059000015E0
1.549651288E2,2.673000097E0,9.137000084E0,-2.917999983E0
1.549700900E2,3.117000103E0,8.505000114E0,-2.542000055E0
1.549750512E2,3.250000000E0,7.940000057E0,-1.672000051E0
1.549800121E2,3.193000078E0,7.442999840E0,-8.809999824E-1
1.549849731E2,2.796000004E0,6.782999992E0,4.899999872E-2
1.549899343E2,3.433000088E0,5.809000015E0,-1.029000044E0
1.549948953E2,2.477999926E0,5.256999969E0,-2.899999917E-1
1.549998564E2,1.685999990E0,4.337999821E0,-1.879999936E-1
1.550048176E2,1.205999970E0,3.404999971E0,-5.030000210E-1
1.550097786E2,8.069999814E-1,2.417999983E0,-5.690000057E-1
1.550147398E2,5.569999814E-1,1.526000023E0,-5.210000277E-1
1.550197008E2,3.059999943E-1,5.799999833E-1,-4.029999971E-1
1.550246620E2,2.179999948E-1,-3.370000124E-1,-4.199999869E-1
1.550296231E2,1.019999981E-1,-1.281999946E0,-9.700000286E-2
1.550345841E2,-8.100000024E-2,-2.062999964E0,2.119999975E-1
1.550395453E2,-2.770000100E-1,-2.789999962E0,6.140000224E-1
1.550445063E2,-5.669999719E-1,-3.640000105E0,1.069000006E0
1.550494674E2,-1.113000035E0,-4.449999809E0,1.615000010E0
1.550544287E2,-1.914999962E0,-5.449999809E0,1.860999942E0
1.550593896E2,-2.838000059E0,-6.669000149E0,1.873000026E0
1.550643508E2,-3.594000101E0,-7.778999805E0,1.679000020E0
1.550693118E2,-4.048999786E0,-8.725999832E0,1.496999979E0
1.550742729E2,-4.842000008E0,-9.673999786E0,1.342000008E0
1.550792339E2,-5.362999916E0,-1.045699978E1,1.185999990E0
1.550841952E2,-6.059000015E0,-1.110499954E1,1.411000013E0
1.550891563E2,-6.485000134E0,-1.158800030E1,1.485999942E0
1.550941173E2,-6.394000053E0,-1.160900021E1,1.532999992E0
1.550990782E2,-6.019000053E0,-1.123299980E1,1.238000035E0
1.551040394E2,-5.697999954E0,-1.059899998E1,7.950000167E-1
1.551090006E2,-5.323999882E0,-9.800999641E0,5.120000243E-1
1.551139616E2,-4.868000031E0,-8.975000381E0,1.599999964E-1
1.551189228E2,-4.169000149E0,-8.407999992E0,2.000000030E-1
1.551238838E2,-3.427999973E0,-8.100000381E0,3.589999974E-1
1.551288450E2,-2.947000027E0,-7.764999866E0,5.690000057E-1
1.551338062E2,-2.766000032E0,-7.565999985E0,1.008000016E0
1.551387671E2,-2.476999998E0,-7.515999794E0,1.498999953E0
1.551437283E2,-2.164000034E0,-7.602000237E0,2.015000105E0
1.551486893E2,-1.445999980E0,-7.537000179E0,2.246999979E0
1.551536505E2,-6.349999905E-1,-7.418000221E0,2.140000105E0
1.551586115E2,3.600000143E-1,-7.543000221E0,1.912999988E0
1.551635727E2,8.370000124E-1,-7.531000137E0,1.606999993E0
1.551685338E2,1.106999993E0,-7.218999863E0,9.100000262E-1
1.551734948E2,6.000000238E-1,-6.702000141E0,-1.300000027E-2
1.551784560E2,-8.320000172E-1,-5.462999821E0,-1.493999958E0
1.551834170E2,-2.115999937E0,-3.489000082E0,-2.743000031E0
1.551883782E2,-3.959000111E0,-1.406000018E0,-2.226000071E0
1.551933391E2,-5.473000050E0,5.389999747E-1,-9.399999976E-1
1.551983003E2,-6.947000027E0,2.430999994E0,-4.239999950E-1
1.552032613E2,-8.024999619E0,4.131999969E0,1.136000037E0
1.552082225E2,-9.062999725E0,5.873000145E0,2.825000048E0
1.552131837E2,-9.272000313E0,7.559999943E0,2.385999918E0
1.552181447E2,-7.662000179E0,8.880000114E0,2.052999973E0
1.552231058E2,-6.818999767E0,1.005099964E1,3.186000109E0
1.552280668E2,-5.967999935E0,1.111299992E1,4.261000156E0
1.552330279E2,-4.427000046E0,1.168599987E1,5.388999939E0
1.552379892E2,-2.523999929E0,1.179699993E1,6.477000237E0
1.552429502E2,-1.389000058E0,1.121300030E1,6.954999924E0
1.552479113E2,-7.850000262E-1,1.064400005E1,6.500000000E0
1.552528723E2,-1.351999998E0,1.003400040E1,5.953999996E0
1.552578335E2,-2.354000092E0,9.560000420E0,4.966000080E0
1.552627945E2,-3.437000036E0,9.263999939E0,3.789999962E0
1.552677557E2,-3.881000042E0,8.939999580E0,2.917999983E0
1.552727166E2,-3.851999998E0,8.944000244E0,2.266000032E0
1.552776779E2,-3.525000095E0,9.057000160E0,1.644000053E0
1.552826388E2,-2.872999907E0,9.279999733E0,1.309000015E0
1.552876000E2,-2.454999924E0,9.571000099E0,1.014999986E0
1.552925612E2,-1.985999942E0,9.753999710E0,6.230000257E-1
1.552975224E2,-1.679999948E0,1.003299999E1,1.190000027E-1
1.553024833E2,-9.819999933E-1,1.016199970E1,1.338999987E0
1.553074446E2,-5.170000196E-1,9.038000107E0,5.649999976E-1
1.553124056E2,-7.760000229E-1,8.336999893E0,1.164000034E0
1.553173667E2,-8.590000272E-1,7.051000118E0,8.920000196E-1
1.553223279E2,-4.679999948E-1,6.038000107E0,-2.890000045E-1
1.553272889E2,-4.469999969E-1,5.310999870E0,-5.009999871E-1
1.553322499E2,-2.790000141E-1,4.612999916E0,-3.019999862E-1
1.553372110E2,-4.799999893E-1,4.406000137E0,-2.919999957E-1
1.553421720E2,-9.559999704E-1,4.281000137E0,1.280000061E-1
1.553471332E2,-7.110000253E-1,4.087999821E0,7.100000232E-2
1.553520944E2,-1.692000031E0,3.746999979E0,8.040000200E-1
1.553570554E2,-1.202999949E0,2.765000105E0,2.188999891E0
1.553620166E2,-1.111999989E0,1.799000025E0,2.908999920E0
1.553669776E2,-1.156000018E0,9.139999747E-1,3.809999943E0
1.553719388E2,-1.350999951E0,-1.190000027E-1,4.072999954E0
1.553769000E2,-1.000000000E0,-9.620000124E-1,4.053999901E0
1.553818610E2,-1.031000018E0,-1.613999963E0,3.384999990E0
1.553868222E2,-1.398000002E0,-2.266999960E0,3.453000069E0
1.553917832E2,-4.959999919E-1,-3.288000107E0,2.298000097E0
1.553967443E2,-1.098000050E0,-4.664000034E0,2.148000002E0
1.554017055E2,-7.680000067E-1,-5.498000145E0,2.556999922E0
1.554066665E2,-1.208999991E0,-7.109000206E0,2.463999987E0
1.554116277E2,-1.483999968E0,-8.569999695E0,1.666000009E0
1.554165886E2,-1.700000048E0,-9.678999901E0,4.620000124E-1
1.554215499E2,-1.544999957E0,-1.092500019E1,-5.619999766E-1
1.554265109E2,-1.291000009E0,-1.185900021E1,-9.599999785E-1
1.554314720E2,-9.390000105E-1,-1.256099987E1,-6.790000200E-1
1.554364330E2,-6.389999986E-1,-1.288300037E1,-6.710000038E-1
1.554413942E2,-7.990000248E-1,-1.296100044E1,-9.900000095E-1
1.554463551E2,-8.889999986E-1,-1.267199993E1,-1.215999961E0
1.554513164E2,-1.098999977E0,-1.194699955E1,-1.228000045E0
1.554562775E2,-1.251999974E0,-1.096500015E1,-1.284000039E0
1.554612385E2,-1.389000058E0,-9.902000427E0,-9.909999967E-1
1.554661997E2,-1.700000048E0,-9.071999550E0,-5.809999704E-1
1.554711607E2,-1.952999949E0,-8.229999542E0,5.499999970E-2
1.554761218E2,-1.958999991E0,-7.933000088E0,6.869999766E-1
1.554810831E2,-2.084000111E0,-7.745999813E0,1.179000020E0
1.554860441E2,-2.030999899E0,-7.873000145E0,2.022000074E0
1.554910052E2,-1.542999983E0,-8.053999901E0,2.332000017E0
1.554959662E2,-6.600000262E-1,-8.602999687E0,2.273999929E0
1.555009274E2,6.690000296E-1,-9.055999756E0,2.257999897E0
1.555058884E2,1.383999944E0,-9.479999542E0,1.768000007E0
1.555108495E2,1.893000007E0,-9.795999527E0,1.786999941E0
1.555158105E2,2.086999893E0,-9.428999901E0,1.674000025E0
1.555207717E2,1.840999961E0,-8.515999794E0,1.457999945E0
1.555257327E2,1.565000057E0,-7.084000111E0,1.736999989E0
1.555306939E2,1.039000034E0,-5.216000080E0,2.303999901E0
1.555356551E2,8.909999728E-1,-2.855999947E0,2.299999952E0
1.555406161E2,5.789999962E-1,8.000000380E-3,2.987999916E0
1.555455773E2,-6.990000010E-1,2.680999994E0,4.826000214E0
1.555505382E2,-1.907999992E0,5.026999950E0,5.091000080E0
1.555554994E2,-2.855999947E0,7.684999943E0,4.448999882E0
1.555604606E2,-4.005000114E0,1.031400013E1,2.928999901E0
1.555654216E2,-4.090000153E0,1.258899975E1,7.609999776E-1
1.555703827E2,-3.109999895E0,1.389599991E1,3.429999948E-1
1.555753437E2,-2.371999979E0,1.415299988E1,2.395999908E0
1.555803049E2,-2.119999886E0,1.333300018E1,4.895999908E0
1.555852661E2,-2.506000042E0,1.217199993E1,6.645999908E0
1.555902271E2,-3.056999922E0,1.113399982E1,7.419000149E0
1.555951883E2,-2.753999949E0,9.961000443E0,8.208000183E0
1.556001493E2,-9.869999886E-1,8.777000427E0,8.772999763E0
1.556051104E2,2.296999931E0,7.704999924E0,8.555000305E0
1.556100714E2,5.698999882E0,7.056000233E0,7.434999943E0
1.556150326E2,8.076999664E0,6.926000118E0,5.002999783E0
1.556199936E2,9.204999924E0,7.203000069E0,2.240999937E0
1.556249548E2,8.772000313E0,7.751999855E0,-7.459999919E-1
1.556299158E2,6.683000088E0,8.869999886E0,-3.404000044E0
1.556348770E2,4.191999912E0,9.578000069E0,-4.730000019E0
1.556398381E2,3.174999952E0,1.014799976E1,-4.085999966E0
1.556447991E2,2.473000050E0,1.054100037E1,-3.134999990E0
1.556497603E2,1.842000008E0,1.057900047E1,-2.487999916E0
1.556547213E2,1.226999998E0,1.042599964E1,-1.692999959E0
1.556596825E2,9.940000176E-1,1.000000000E1,-1.240000010E0
1.556646437E2,8.180000186E-1,9.519000053E0,-6.090000272E-1
1.556696046E2,1.077999949E0,9.282999992E0,8.000000380E-3
1.556745658E2,1.269999981E0,8.979000092E0,3.019999862E-1
1.556795270E2,1.450000048E0,8.470000267E0,5.700000003E-2
1.556844879E2,1.547999978E0,7.633999825E0,-1.560000032E-1
1.556894492E2,1.389000058E0,6.552999973E0,-1.739999950E-1
1.556944101E2,8.899999857E-1,5.348000050E0,3.829999864E-1
1.556993714E2,3.230000138E-1,4.157999992E0,1.679000020E0
1.557043324E2,-6.499999762E-2,3.239000082E0,2.283999920E0
1.557092935E2,-3.720000088E-1,2.497999907E0,2.171000004E0
1.557142545E2,-6.240000129E-1,1.565999985E0,2.046000004E0
1.557192158E2,-1.106999993E0,6.060000062E-1,2.236999989E0
1.557241767E2,-1.179000020E0,-1.340000033E-1,2.306999922E0
1.557291379E2,-1.618000031E0,-1.093999982E0,2.471999884E0
1.557340991E2,-1.876999974E0,-1.904999971E0,2.788000107E0
1.557390601E2,-2.119999886E0,-2.783999920E0,2.789000034E0
1.557440212E2,-2.563999891E0,-3.677999973E0,2.872999907E0
1.557489822E2,-3.072999954E0,-4.913000107E0,3.118999958E0
1.557539434E2,-3.592999935E0,-6.147999763E0,2.943000078E0
1.557589046E2,-3.865999937E0,-7.383999825E0,2.779000044E0
1.557638655E2,-4.380000114E0,-8.633000374E0,2.411999941E0
1.557688267E2,-4.770999908E0,-9.760999680E0,1.866999984E0
1.557737877E2,-4.997000217E0,-1.076500034E1,1.527999997E0
1.557787489E2,-5.140999794E0,-1.145600033E1,9.700000286E-1
1.557837099E2,-4.931000233E0,-1.206499958E1,4.939999878E-1
1.557886710E2,-4.327000141E0,-1.204699993E1,-8.000000380E-3
1.557936323E2,-3.994999886E0,-1.182499981E1,-6.349999905E-1
1.557985933E2,-4.018000126E0,-1.141100025E1,-1.373999953E0
1.558035542E2,-4.013000011E0,-1.068400002E1,-1.800999999E0
1.558085154E2,-4.008999825E0,-1.007999992E1,-1.906000018E0
1.558134766E2,-4.126999855E0,-9.447999954E0,-1.580000043E0
1.558184376E2,-3.947999954E0,-9.020000458E0,-8.370000124E-1
1.558233987E2,-3.822999954E0,-8.729000092E0,-1.260000020E-1
1.558283597E2,-3.483000040E0,-8.682000160E0,6.759999990E-1
1.558333209E2,-3.075000048E0,-8.607999802E0,1.082000017E0
1.558382821E2,-2.750999928E0,-8.682999611E0,1.067000031E0
1.558432430E2,-2.387000084E0,-8.772000313E0,6.990000010E-1
1.558482043E2,-1.917000055E0,-8.954000473E0,4.699999988E-1
1.558531653E2,-1.080999970E0,-9.178000450E0,2.419999987E-1
1.558581264E2,-7.799999714E-1,-9.182000160E0,4.399999976E-2
1.558630877E2,-3.860000074E-1,-9.104000092E0,-2.730000019E-1
1.558680486E2,5.799999833E-2,-9.053000450E0,-7.229999900E-1
1.558730096E2,2.280000001E-1,-8.810000420E0,-1.087000012E0
1.558779708E2,3.529999852E-1,-8.538000107E0,-7.409999967E-1
1.558829320E2,1.759999990E-1,-8.130999565E0,-3.919999897E-1
1.558878930E2,-2.080000043E-1,-7.489999771E0,-1.300000027E-2
1.558928543E2,-4.869999886E-1,-6.521999836E0,2.870000005E-1
1.558978152E2,-1.095000029E0,-4.900000095E0,3.600000143E-1
1.559027764E2,-2.043999910E0,-2.569000006E0,-2.179999948E-1
1.559077373E2,-3.727999926E0,-2.240000069E-1,-5.099999905E-2
1.559126985E2,-6.143000126E0,2.226999998E0,1.248999953E0
1.559176597E2,-8.366000175E0,4.881999969E0,1.817000031E0
1.559226207E2,-1.100899982E1,6.447000027E0,1.276000023E0
1.559275819E2,-1.285099983E1,8.201999664E0,9.179999828E-1
1.559325429E2,-1.432900047E1,9.998000145E0,1.139000058E0
1.559375040E2,-1.159300041E1,1.075899982E1,2.128000021E0
1.559424652E2,-1.009399986E1,1.123600006E1,3.710999966E0
1.559474263E2,-8.833999634E0,1.280300045E1,6.158999920E0
1.559523874E2,-6.262000084E0,1.381299973E1,8.045999527E0
1.559573484E2,-3.750999928E0,1.301200008E1,8.123000145E0
1.559623096E2,1.054000020E0,1.383399963E1,7.182000160E0
1.559672708E2,2.647000074E0,1.330900002E1,6.059000015E0
1.559722319E2,1.851999998E0,1.275500011E1,4.018000126E0
1.559771928E2,-1.575000048E0,1.183199978E1,2.134999990E0
